CNPJ,SEQUENCIAL_DO_CNPJ,DV_DO_CNPJ,NOME_INSTITUIÇÃO,SEGMENTO,CÓD_COMPE_AG,NOME_AGÊNCIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICíPIO,UF,DATA_INÍCIO,DDD,FONE,ID_INSTALAÇÃO,ID_INSTALAÇÃO_ESTBAN,MUNICIPIO_IBGE
00.000.000,92,29,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,92,EMPRESA PASSO FUNDO,R.BENTO GONCALVES 516,,4.E 5.ANDARES,CENTRO,99010-010,PASSO FUNDO,RS,1939-05-13 00:00:00,54,33166100,9999994382,A9994382,4314100
00.000.000,93,0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,93,BANDEIRA,R.MARIZ E BARROS 13,,LOJA A,PCA.DA BANDEIRA,20270-005,RIO DE JANEIRO,RJ,1936-08-31 00:00:00,21,25029212,9999994381,A9994381,3304557
00.000.000,94,90,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,94,CRATO,R.BARBARA DE ALENCAR 851,,,CENTRO,63100-901,CRATO,CE,1936-09-02 00:00:00,88,40033001,9999994380,A9994380,2304202
00.000.000,95,71,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,95,EMPRESA BLUMENAU,RUA QUINZE DE NOVEMBRO  1305,,1.ANDAR,CENTRO,89010-915,BLUMENAU,SC,1937-08-07 00:00:00,47,33212300,9999994379,A9994379,4202404
00.000.000,96,52,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,96,FLORIANO,PCA.DR.SEBASTIAO MARTINS 399,,,CENTRO,64800-000,FLORIANO,PI,1937-11-08 00:00:00,89,35221240,9999994378,A9994378,2203909
00.000.000,97,33,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,97,PRESIDENTE PRUDENTE,R.TEN.NICOLAU MAFFEI 307,,CALCADAO,CENTRO,19010-010,PRESIDENTE PRUDENTE,SP,1938-01-15 00:00:00,18,39021155,9999994377,A9994377,3541406
00.000.000,98,14,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,98,UBERLANDIA,AV. AFONSO PENA 745,,TERREO  1  2  3 E 4 ANDARES,CENTRO,38400-130,UBERLANDIA,MG,1938-04-05 00:00:00,34,32392100,9999994376,A9994376,3170206
00.000.000,99,3,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,99,CAJAZEIRAS,R.CEL.JUVENCIO CARNEIRO 410,,,CENTRO,58900-000,CAJAZEIRAS,PB,1938-06-03 00:00:00,83,35314370,9999994375,A9994375,2503704
00.000.000,100,73,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,100,JACAREZINHO,R.CEL.ALCANTARA 276,,,CENTRO,86400-000,JACAREZINHO,PR,1938-01-07 00:00:00,43,35110500,9999994374,A9994374,4111803
00.000.000,101,54,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,101,MEIER,R.DIAS DA CRUZ 40,,PREDIO,MEIER,20720-012,RIO DE JANEIRO,RJ,1938-01-03 00:00:00,21,21083100,9999994373,A9994373,3304557
00.000.000,102,35,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,102,PORTO VELHO,R.D.PEDRO SEGUNDO 607,,,CENTRO,76801-151,PORTO VELHO,RO,1939-06-19 00:00:00,69,32114400,9999994372,A9994372,1100205
00.000.000,103,16,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,103,CURVELO,AV.ANTONIO OLINTO 180,,,CENTRO,35790-000,CURVELO,MG,1942-01-02 00:00:00,38,37291250,9999994371,A9994371,3120904
00.000.000,104,5,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,104,MONTES CLAROS,R.GONCALVES FIGUEIRA 9,,,CENTRO,39400-006,MONTES CLAROS,MG,1940-01-15 00:00:00,38,40033001,9999994370,A9994370,3143302
00.000.000,105,88,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,105,PARAGUACU PAULISTA,R.SANTOS DUMONT 475,,,CENTRO,19700-000,PARAGUACU PAULISTA,SP,1940-02-15 00:00:00,18,33612066,9999994369,A9994369,3535507
00.000.000,106,69,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,106,CAMPO MAIOR,PCA.LUIS MIRANDA 38,,,CENTRO,64280-000,CAMPO MAIOR,PI,1940-02-10 00:00:00,86,32521115,9999994368,A9994368,2202208
00.000.000,107,40,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,107,CANTAGALO-RJ,R.LEONTINO FELIPE RICHA 154,,,CENTRO,28500-000,CANTAGALO,RJ,1940-02-21 00:00:00,22,25554345,9999994367,A9994367,3301108
00.000.000,108,20,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,108,CALCADAO,AV.PARANA 347,,TERREO E 1.ANDAR,CENTRO,86010-390,LONDRINA,PR,1940-03-04 00:00:00,43,33772100,9999994366,A9994366,4113700
00.000.000,109,1,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,109,MUNDO NOVO-BA,PCA.SEN.COHIN 21,,,CENTRO,44800-000,MUNDO NOVO,BA,1940-03-02 00:00:00,74,36262141,9999994365,A9994365,2922102
00.000.000,110,45,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,110,VICOSA,AV.FIRMINO MAIA 46,,,CENTRO,57700-000,VICOSA,AL,1940-03-30 00:00:00,82,32831362,9999994364,A9994364,2709400
00.000.000,111,26,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,111,MIRASSOL,PCA.ANISIO JOSE MOREIRA 2255,,,CENTRO,15130-000,MIRASSOL,SP,1940-04-01 00:00:00,17,32426500,9999994363,A9994363,3530300
00.000.000,112,7,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,112,COLATINA,R.EXPED.ABILIO DOS SANTOS 124,,,CENTRO,29700-070,COLATINA,ES,1940-04-01 00:00:00,27,37225277,9999994362,A9994362,3201506
00.000.000,113,98,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,113,SANTO ANASTACIO,RUA OSVALDO CRUZ 305,,,CENTRO,19360-000,SANTO ANASTACIO,SP,1940-04-02 00:00:00,18,32631922,9999994361,A9994361,3547700
00.000.000,114,79,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,114,CAFELANDIA,PRACA BERALDO ARRUDA 82,,,CENTRO,16500-000,CAFELANDIA,SP,1940-04-01 00:00:00,14,35541037,9999994360,A9994360,3508801
00.000.000,115,50,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,115,PALMARES,R.DA CONCEICAO 1270,,,CENTRO,55540-000,PALMARES,PE,1940-04-07 00:00:00,81,36621019,9999994359,A9994359,2610004
00.000.000,116,30,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1394,RIO NEGRINHO,R.CARLOS WEBER 38,,,CENTRO,89295-000,RIO NEGRINHO,SC,1982-05-03 00:00:00,47,40033001,9999994358,A9994358,4215000
00.000.000,117,11,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,117,PROPRIA,R.LOPES TROVAO 511,,,CENTRO,49900-000,PROPRIA,SE,1940-04-22 00:00:00,79,33221245,9999994357,A9994357,2805703
00.000.000,118,0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,118,ORLANDIA,R.DOIS 232,,,CENTRO,14620-000,ORLANDIA,SP,1940-04-10 00:00:00,16,38261666,9999994356,A9994356,3534302
00.000.000,119,83,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,119,NOVO HORIZONTE,PCA.NOVE DE JULHO 25,,,CENTRO,14960-000,NOVO HORIZONTE,SP,1940-04-26 00:00:00,17,35421085,9999994355,A9994355,3533502
00.000.000,120,17,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,120,UNIAO DOS PALMARES,AV.MONS.CLOVIS DUARTE 100,,CASA,CENTRO,57800-000,UNIAO DOS PALMARES,AL,1940-04-27 00:00:00,82,32811174,9999994354,A9994354,2709301
00.000.000,121,6,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,121,ARACATI,R.CEL.ALEXANDRINO 860,,,CENTRO,62800-000,ARACATI,CE,1940-05-03 00:00:00,88,34211200,9999994353,A9994353,2301109
00.000.000,122,89,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,122,IGUATU,R.DEOCLECIANO BEZERRA 778,,,CENTRO,63500-000,IGUATU,CE,1940-05-03 00:00:00,88,35810266,9999994352,A9994352,2305506
00.000.000,123,60,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,123,AQUIDAUANA,R.MANOEL A.PAES DE BARROS 535,,,CENTRO,79200-000,AQUIDAUANA,MS,1940-05-08 00:00:00,67,32401700,9999994351,A9994351,5001102
00.000.000,124,40,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,124,CAXIAS,R.JOAQUIM BENEDITO DA SILVA 948,,,CENTRO,65600-050,CAXIAS,MA,1940-05-08 00:00:00,99,40033001,9999994350,A9994350,2103000
00.000.000,125,21,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,125,PIRAPORA,R.DA BAHIA 421,,,CENTRO,39270-000,PIRAPORA,MG,1940-05-13 00:00:00,38,37426100,9999994349,A9994349,3151206
00.000.000,126,2,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,126,SANTA MARIA,AV.RIO BRANCO 688,,AO LADO DO CARREFOUR,CENTRO,97010-422,SANTA MARIA,RS,1940-05-25 00:00:00,55,32207500,9999994348,A9994348,4316907
00.000.000,127,93,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,127,CAMPO GRANDE-RJ,R.AMARAL COSTA 72,,,CAMPO GRANDE,23050-260,RIO DE JANEIRO,RJ,1940-05-24 00:00:00,21,34028300,9999994347,A9994347,3304557
00.000.000,128,74,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,128,CAICO,AV.CEL.MARTINIANO 417,,,CENTRO,59300-000,CAICO,RN,1940-06-15 00:00:00,84,34211617,9999994346,A9994346,2402006
00.000.000,129,55,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,129,PIRIPIRI,AV.QUATRO DE JULHO 211,,,CENTRO,64260-000,PIRIPIRI,PI,1940-07-01 00:00:00,86,40033001,9999994345,A9994345,2208403
00.000.000,130,99,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,130,SANTAREM,AV.RUI BARBOSA 794,,,CENTRO,68005-080,SANTAREM,PA,1940-07-02 00:00:00,93,35232600,9999994344,A9994344,1506807
00.000.000,131,70,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,131,RESENDE,AV.ALBINO DE ALMEIDA 182,,,CAMPOS ELISEOS,27542-070,RESENDE,RJ,1940-07-02 00:00:00,24,33552966,9999994343,A9994343,3304201
00.000.000,132,50,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,132,ERECHIM,R.VALENTIM ZAMBONATTO 464,,,CENTRO,99700-000,ERECHIM,RS,1940-07-20 00:00:00,54,35203600,9999994342,A9994342,4307005
00.000.000,133,31,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,133,TUPA,RUA COROADOS,370,,CENTRO,17600-010,TUPA,SP,1940-07-15 00:00:00,14,34414040,9999994341,A9994341,3555000
00.000.000,134,12,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,134,MATAO,AV.QUINZE DE NOVEMBRO 933,,,CENTRO,15990-170,MATAO,SP,1940-07-29 00:00:00,16,33824605,9999994340,A9994340,3529302
00.000.000,135,1,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,135,JACOBINA,R.SEN.PEDRO LAGO 210,,TERREO,CENTRO,44700-000,JACOBINA,BA,1940-08-07 00:00:00,74,36227000,9999994339,A9994339,2917508
00.000.000,136,84,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,136,PALMEIRA DOS INDIOS,R.LUIS SILVEIRA 25,,,CENTRO,57600-025,PALMEIRA DOS INDIOS,AL,1940-08-24 00:00:00,82,34212414,9999994338,A9994338,2706307
00.000.000,137,65,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,137,JOACABA,R.SETE DE SETEMBRO 289,,,CENTRO,89600-000,JOACABA,SC,1940-08-28 00:00:00,49,35514200,9999994337,A9994337,4209003
00.000.000,138,46,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,138,SANTO ANGELO,AV.BRASIL 946,,,CENTRO,98801-590,SANTO ANGELO,RS,1940-09-11 00:00:00,55,33137800,9999994336,A9994336,4317509
00.000.000,139,27,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,139,LAJEADO,R.JULIO DE CASTILHOS 810,,,CENTRO,95900-022,LAJEADO,RS,1940-09-27 00:00:00,51,40033001,9999994335,A9994335,4311403
00.000.000,140,60,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,140,FOZ DO IGUACU,AV.BRASIL 1377,,,CENTRO,85851-000,FOZ DO IGUACU,PR,1940-10-05 00:00:00,45,35212500,9999994334,A9994334,4108304
00.000.000,141,41,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,141,MARILIA,AVENIDA RIO BRANCO 271 E 285,,,CENTRO,17500-090,MARILIA,SP,1940-11-05 00:00:00,14,40033001,9999994333,A9994333,3529005
00.000.000,142,22,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1391,PALMA SOLA,AV.CRESTANI 935,,,CENTRO,89985-000,PALMA SOLA,SC,1982-11-01 00:00:00,49,36520180,9999994332,A9994332,4212007
00.000.000,143,3,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,143,CANAVIEIRAS,PCA.DA BANDEIRA 161,,,CENTRO,45860-000,CANAVIEIRAS,BA,1941-01-02 00:00:00,73,32841022,9999994331,A9994331,2906303
00.000.000,144,94,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,144,ALEGRETE,R.GAL.VITORINO 272,,,CENTRO,97542-310,ALEGRETE,RS,1941-02-01 00:00:00,55,34270600,9999994330,A9994330,4300406
00.000.000,145,75,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,145,MONTE APRAZIVEL,R.TIRADENTES 807,,ESQ.C/R.OSWALDO CRUZ,CENTRO,15150-000,MONTE APRAZIVEL,SP,1941-02-05 00:00:00,17,32751753,9999994329,A9994329,3531407
00.000.000,146,56,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,146,NOVA GRANADA,R.JOSE BARONE MERCADANTE 700,,,CENTRO,15440-000,NOVA GRANADA,SP,1941-02-22 00:00:00,17,32612410,9999994328,A9994328,3533007
00.000.000,147,37,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,147,JAGUARAO,PCA.DR.ALCIDES MARQUES 5,,,CENTRO,96300-000,JAGUARAO,RS,1941-03-01 00:00:00,53,32611299,9999994327,A9994327,4311007
00.000.000,148,18,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,148,PROMISSAO,AV.PEDRO DE TOLEDO 536,,,CENTRO,16370-000,PROMISSAO,SP,1941-03-01 00:00:00,14,35428120,9999994326,A9994326,3541604
00.000.000,149,7,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,149,ESTANCIA,PCA.ORLANDO GOMES DOS SANTOS 352,,,CENTRO,49200-000,ESTANCIA,SE,1941-04-17 00:00:00,79,40033001,9999994325,A9994325,2802106
00.000.000,150,32,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,150,CABO FRIO,PCA.PORTO ROCHA 44,,,CENTRO,28905-250,CABO FRIO,RJ,1941-07-02 00:00:00,22,26455252,9999994324,A9994324,3300704
00.000.000,151,13,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,151,PATOS,AV.EPITACIO PESSOA 76,,TERREO,CENTRO,58700-020,PATOS,PB,1941-07-28 00:00:00,83,34212702,9999994323,A9994323,2510808
00.000.000,152,2,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,152,ARACUAI,PCA.FRANKLIN RESENDE 205,,,CENTRO,39600-000,ARACUAI,MG,1941-08-02 00:00:00,33,37311265,9999994322,A9994322,3103405
00.000.000,153,85,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,153,SAO GABRIEL,PCA.DR.FERNANDO ABBOTT 23,,,CENTRO,97300-000,SAO GABRIEL,RS,1941-08-25 00:00:00,55,32370000,9999994321,A9994321,4318309
00.000.000,154,66,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,154,RIBEIRAO BONITO,R. SAO PAULO  700,,,CENTRO,13580-000,RIBEIRAO BONITO,SP,1941-09-22 00:00:00,16,33441133,9999994320,A9994320,3542909
00.000.000,155,47,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,155,BOM JESUS ITABAPOANA,R.TEN.JOSE TEIXEIRA 171,,,CENTRO,28360-000,BOM JESUS DO ITABAPOANA,RJ,1941-09-27 00:00:00,22,38311351,9999994319,A9994319,3300605
00.000.000,156,28,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,156,ITUVERAVA,AV.DR.JOSE ANIBAL SOARES DE OLIVEIRA 235,,,CENTRO,14500-000,ITUVERAVA,SP,1941-10-01 00:00:00,16,38390600,9999994318,A9994318,3524105
00.000.000,158,90,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,158,ALAGOINHAS,PCA.GRACILIANO DE FREITAS 22,,,CENTRO,48010-110,ALAGOINHAS,BA,1941-11-20 00:00:00,75,34228550,9999994317,A9994317,2900702
00.000.000,159,70,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,159,CARUARU,PRACA JOSE MARTINS  56,,,N SRA DORES,55002-903,CARUARU,PE,1941-11-24 00:00:00,81,30461750,9999994316,A9994316,2604106
00.000.000,160,4,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,160,PIRAJUI,R.TREZE DE MAIO 489,,,CENTRO,16600-000,PIRAJUI,SP,1941-12-24 00:00:00,14,35721318,9999994315,A9994315,3538907
00.000.000,161,95,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1327,ANDRELANDIA,PCA.JOAO ZUQUIM 33,,,CENTRO,37300-000,ANDRELANDIA,MG,1983-01-07 00:00:00,35,33251497,9999994314,A9994314,3102803
00.000.000,162,76,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,162,SAO JOAO DEL REI,AV.HERMILLO ALVES 234,,,CENTRO,36307-328,SAO JOAO DEL REI,MG,1942-01-10 00:00:00,32,33718500,9999994313,A9994313,3162500
00.000.000,163,57,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,163,PIRASSUNUNGA,R.DUQUE DE CAXIAS 1251,,,CENTRO,13630-095,PIRASSUNUNGA,SP,1942-01-15 00:00:00,19,35612355,9999994312,A9994312,3539301
00.000.000,164,38,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,164,ITABAIANA-PB,PCA.EPITACIO PESSOA 35,,,CENTRO,58360-000,ITABAIANA,PB,1942-01-20 00:00:00,83,32811300,9999994311,A9994311,2506905
00.000.000,165,19,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,165,OLIMPIA,PCA.DA MATRIZ 241,,,CENTRO,15400-000,OLIMPIA,SP,1942-01-19 00:00:00,17,32816000,9999994310,A9994310,3533908
00.000.000,166,8,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,166,GOVERNADOR VALADARES,PCA.VER.MARIO ROCHA 73,,,CENTRO,35010-390,GOVERNADOR VALADARES,MG,1942-01-20 00:00:00,33,40033001,9999994309,A9994309,3127701
00.000.000,167,80,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,167,BRAGANCA PAULISTA,PCA.JOSE BONIFACIO 140,,,CENTRO,12900-130,BRAGANCA PAULISTA,SP,1942-02-12 00:00:00,11,40341042,9999994308,A9994308,3507605
00.000.000,168,61,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,168,ALFENAS,PCA.GETULIO VARGAS 65,,,CENTRO,37130-000,ALFENAS,MG,1942-03-02 00:00:00,35,40033001,9999994307,A9994307,3101607
00.000.000,169,42,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,169,QUARAI,AV.SETE DE SETEMBRO 1183,,COMERCIAL,CENTRO,97560-000,QUARAI,RS,1942-03-09 00:00:00,55,34234800,9999994306,A9994306,4315305
00.000.000,170,86,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,170,VACARIA,AV.MOREIRA PAZ 350,,,CENTRO,95200-000,VACARIA,RS,1942-03-10 00:00:00,54,39082700,9999994305,A9994305,4322509
00.000.000,171,67,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,171,ITAPIRA,R.CONS.DANTAS 11,,,CENTRO,13970-280,ITAPIRA,SP,1942-03-12 00:00:00,19,40033001,9999994304,A9994304,3522604
00.000.000,172,48,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,172,RIO CLARO,R.TRES 996,,,CENTRO,13500-908,RIO CLARO,SP,1942-03-16 00:00:00,19,40033001,9999994303,A9994303,3543907
00.000.000,173,29,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,173,BOA ESPERANCA,AV.QUINZE DE OUTUBRO 173,,,CENTRO,37170-000,BOA ESPERANCA,MG,1942-03-23 00:00:00,35,38511360,9999994302,A9994302,3107109
00.000.000,174,0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,174,BICAS,R.CEL.SOUZA 135,,,CENTRO,36600-000,BICAS,MG,1942-03-30 00:00:00,32,32711222,9999994301,A9994301,3106903
00.000.000,175,90,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,175,SAO JOSE DOS CAMPOS,AV.DR.NELSON D AVILA 149,,TERREO,CENTRO,12245-030,SAO JOSE DOS CAMPOS,SP,1942-04-06 00:00:00,12,40099200,9999994300,A9994300,3549904
00.000.000,176,71,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,176,CAMPO BELO-MG,PCA.CONEGO ULISSES 280,,,CENTRO,37270-000,CAMPO BELO,MG,1942-04-04 00:00:00,35,38325151,9999994299,A9994299,3111200
00.000.000,177,52,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,177,CARATINGA,PCA.CESARIO ALVIM 32,,,CENTRO,35300-036,CARATINGA,MG,1942-04-20 00:00:00,33,33212040,9999994298,A9994298,3113404
00.000.000,178,33,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,178,VALPARAISO,R.QUINZE DE NOVEMBRO 70,,,CENTRO,16880-000,VALPARAISO,SP,1942-04-20 00:00:00,18,34011623,9999994297,A9994297,3556305
00.000.000,179,14,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,179,ARACATUBA,PCA.RUI BARBOSA 322,,,CENTRO,16010-000,ARACATUBA,SP,1942-04-27 00:00:00,18,36077777,9999994296,A9994296,3502804
00.000.000,180,58,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,180,SANTA CRUZ DO SUL,R.MAL.DEODORO 512,,1. 2.E 3.ANDARES,CENTRO,96810-908,SANTA CRUZ DO SUL,RS,1942-04-25 00:00:00,51,37157200,9999994295,A9994295,4316808
00.000.000,181,39,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,181,BENTO GONCALVES,R MARECHAL FLORIANO  85,,,CENTRO,95700-110,BENTO GONCALVES,RS,1942-04-27 00:00:00,54,34493800,9999994294,A9994294,4302105
00.000.000,182,10,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,182,IRATI,R.DR.MUNHOZ DA ROCHA 208,,ESQ.C/QUINZE DE NOVEMBRO,CENTRO,84500-000,IRATI,PR,1942-05-04 00:00:00,42,34213300,9999994293,A9994293,4110706
00.000.000,183,9,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,183,EMPRESA RIO CENTRO,R SENADOR DANTAS,105,,CENTRO,20031-204,RIO DE JANEIRO,RJ,1942-05-07 00:00:00,21,40033001,9999994292,A9994292,3304557
00.000.000,184,81,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,184,CACERES,RUA PADRE CASSEMIRO 1600,,,VL MARIANA,78210-318,CACERES,MT,1942-06-10 00:00:00,65,40033001,9999994291,A9994291,5102504
00.000.000,185,62,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,185,SAO LEOPOLDO,R.INDEPENDENCIA 399,,,CENTRO,93010-001,SAO LEOPOLDO,RS,1942-06-15 00:00:00,51,40033001,9999994290,A9994290,4318705
00.000.000,186,43,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,186,MIMOSO DO SUL,R.PRES.VARGAS 29,,TERREO,CENTRO,29400-000,MIMOSO DO SUL,ES,1942-07-02 00:00:00,28,35551102,9999994289,A9994289,3203403
00.000.000,187,24,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,187,SAO BORJA,AV.PRES.VARGAS 2122,,,CENTRO,97670-000,SAO BORJA,RS,1942-07-03 00:00:00,55,40033001,9999994288,A9994288,4318002
00.000.000,188,5,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,188,VITORIA DA CONQUISTA,PRACA DO BARAO RIO BRANCO  43,,TERREO 1 2 E 3.ANDARES,CENTRO,45000-903,VITORIA DA CONQUISTA,BA,1942-07-03 00:00:00,77,40033001,9999994287,A9994287,2933307
00.000.000,189,96,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,189,PEDERNEIRAS,AV.TIRADENTES S-220,,,CENTRO,17280-000,PEDERNEIRAS,SP,1942-07-07 00:00:00,14,32831067,9999994286,A9994286,3536703
00.000.000,190,20,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,190,PATOS DE MINAS,R.MAJ.GOTE 1023,,1. 2.E 3.ANDARES,CENTRO,38700-001,PATOS DE MINAS,MG,1942-07-13 00:00:00,34,38230800,9999994285,A9994285,3148004
00.000.000,191,0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,191,EMPRESA SOROCABA,R.QUINZE DE NOVEMBRO 191,,TERREO,CENTRO,18010-081,SOROCABA,SP,1942-07-15 00:00:00,15,33316500,9999994284,A9994284,3552205
00.000.000,192,91,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,192,CAMAQUA,R.ANTONIO JOSE CENTENO 373,,,CENTRO,96180-000,CAMAQUA,RS,1942-07-16 00:00:00,51,36714683,9999994283,A9994283,4303509
00.000.000,193,72,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,193,CRUZ ALTA,R.PINHEIRO MACHADO 1079,,,CENTRO,98010-750,CRUZ ALTA,RS,1942-07-17 00:00:00,55,33247500,9999994282,A9994282,4306106
00.000.000,194,53,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,194,PASSOS,AV.AROUCA 650,,,CENTRO,37900-152,PASSOS,MG,1942-07-20 00:00:00,35,35291200,9999994281,A9994281,3147907
00.000.000,195,34,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,195,DOM PEDRITO,AV.RIO BRANCO 1002,,ESQUINA,CENTRO,96450-000,DOM PEDRITO,RS,1942-07-27 00:00:00,53,32433022,9999994280,A9994280,4306601
