CNPJ,SEQUENCIAL_DO_CNPJ,DV_DO_CNPJ,NOME_INSTITUIÇÃO,SEGMENTO,CÓD_COMPE_AG,NOME_AGÊNCIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICíPIO,UF,DATA_INÍCIO,DDD,FONE,ID_INSTALAÇÃO,ID_INSTALAÇÃO_ESTBAN,MUNICIPIO_IBGE
60.701.190,531.0,35.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,2910.0,UMUARAMA/AV. BRASIL,AV. BRASIL 4159,,,CENTRO,87501-000,UMUARAMA,PR,2001-07-16 00:00:00,11.0,30034828.0,9999969974.0,A9969974,4128104.0
60.701.190,534.0,88.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,576.0,RIO/SETE DE SETEMBRO,RUA SETE DE SETEMBRO,99,A,CENTRO,20050-005,RIO DE JANEIRO,RJ,1955-10-11 00:00:00,11.0,30034828.0,9999969971.0,A9969971,3304557.0
60.701.190,535.0,69.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3732.0,GUAIRA - PR.,AV. CEL. OTAVIO TOSTA 194,,,CENTRO,85980-000,GUAIRA,PR,2001-07-23 00:00:00,11.0,30034828.0,9999969970.0,A9969970,4108809.0
60.701.190,537.0,20.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,584.0,RIO/DEMOCRATICOS,AV. DEMOCRATICOS 1736,,,HIGIENOPOLIS,21050-060,RIO DE JANEIRO,RJ,1961-12-11 00:00:00,11.0,30034828.0,9999969968.0,A9969968,3304557.0
60.701.190,538.0,1.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,2905.0,F.SANTANA/AV. GET. VARGAS,AV. GETULIO VARGAS 1018,,,CENTRO,44001-525,FEIRA DE SANTANA,BA,2001-07-25 00:00:00,11.0,30034828.0,9999969967.0,A9969967,2910800.0
60.701.190,540.0,26.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,571.0,RIO/RAINHA ELISABETE,AV.N.SRA COPACABANA - 1362,,,COPACABANA,22011-060,RIO DE JANEIRO,RJ,1954-04-19 00:00:00,11.0,30034828.0,9999969965.0,A9969965,3304557.0
60.701.190,545.0,30.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,682.0,SAO PAULO/ITAQUERA,RUA GREGORIO RAMALHO 44,,,ITAQUERA,08210-430,SAO PAULO,SP,1959-07-02 00:00:00,11.0,30034828.0,9999969960.0,A9969960,3550308.0
60.701.190,546.0,11.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,728.0,SAO PAULO/CANTAREIRA,RUA DA CANTAREIRA 371,,,CENTRO,01024-100,SAO PAULO,SP,1957-07-02 00:00:00,11.0,30034828.0,9999969959.0,A9969959,3550308.0
60.701.190,547.0,0.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,695.0,SAO PAULO/SILVA TELES,RUA MENDES JUNIOR 602,,,BRAS,03013-011,SAO PAULO,SP,1959-03-04 00:00:00,11.0,30034828.0,9999969958.0,A9969958,3550308.0
60.701.190,548.0,83.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,691.0,RIBEIRAO PIRES-SP,RUA DO COMERCIO 40,,,CENTRO,09400-000,RIBEIRAO PIRES,SP,1959-07-02 00:00:00,11.0,30034828.0,9999969957.0,A9969957,3543303.0
60.701.190,553.0,40.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,697.0,SALVADOR/CALCADA,RUA PE. ANTONIO DE SA,169,,CALCADA,40411-010,SALVADOR,BA,1959-05-05 00:00:00,11.0,30034828.0,9999969953.0,A9969953,2927408.0
60.701.190,556.0,93.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,586.0,BARROSO-MG,PRACA SANTANA,71,,CENTRO,36212-000,BARROSO,MG,1961-08-01 00:00:00,11.0,30034828.0,9999969950.0,A9969950,3105905.0
60.701.190,557.0,74.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,637.0,BH COMERCIO,AV. AFONSO PENA N. 270,,,CENTRO,30130-001,BELO HORIZONTE,MG,1961-08-01 00:00:00,11.0,30034828.0,9999969949.0,A9969949,3106200.0
60.701.190,560.0,70.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,625.0,SANTA LUZIA-MG,RUA DO COMERCIO 50,,,PONTA GRANDE,33030-000,SANTA LUZIA,MG,1961-08-01 00:00:00,11.0,30034828.0,9999969946.0,A9969946,3157807.0
60.701.190,561.0,50.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,594.0,SAO JOAO DEL REI_-MG,AV. PRES. TANCREDO NEVES 197,,,CENTRO,36300-195,SAO JOAO DEL REI,MG,1961-08-01 00:00:00,11.0,30034828.0,9999969945.0,A9969945,3162500.0
60.701.190,562.0,31.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3762.0,CAMBARA - PR.,AV. BRASIL 1305,,,CENTRO,86390-000,CAMBARA,PR,2001-08-13 00:00:00,11.0,30034828.0,9999969944.0,A9969944,4103602.0
60.701.190,563.0,12.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,709.0,S.PAULO/SERRA DE BRAGANCA,RUA SERRA DE BRAGANCA 1856,,,CENTRO,03318-000,SAO PAULO,SP,1966-10-14 00:00:00,11.0,30034828.0,9999969943.0,A9969943,3550308.0
60.701.190,566.0,65.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,706.0,RIO/CATETE,RUA DO CATETE 355-A E 357,,,CATETE,22220-001,RIO DE JANEIRO,RJ,1967-12-01 00:00:00,11.0,30034828.0,9999969940.0,A9969940,3304557.0
60.701.190,570.0,41.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3787.0,ANDIRA - PR.,RUA BAHIA 129,,,CENTRO,86380-000,ANDIRA,PR,2001-08-27 00:00:00,11.0,30034828.0,9999969936.0,A9969936,4101101.0
60.701.190,571.0,22.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,644.0,SAO PAULO/BOM PASTOR,RUA BOM PASTOR 1398,,,IPIRANGA,04203-001,SAO PAULO,SP,1968-02-02 00:00:00,11.0,30034828.0,9999969935.0,A9969935,3550308.0
60.701.190,572.0,3.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,532.0,RIO/JARDIM BOTANICO,RUA JARDIM BOTANICO,716,,JARDIM BOTANICO,22460-000,RIO DE JANEIRO,RJ,1969-12-22 00:00:00,11.0,30034828.0,9999969934.0,A9969934,3304557.0
60.701.190,574.0,75.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3794.0,MORRETES - PR.,RUA CONS. SINIMBU 78,,,CENTRO,83350-000,MORRETES,PR,2001-08-27 00:00:00,11.0,30034828.0,9999969932.0,A9969932,4116208.0
60.701.190,576.0,37.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,686.0,MANAUS-AM,AVENIDA FLORIANO PEIXOTO,54,,CENTRO,69005-070,MANAUS,AM,1972-04-18 00:00:00,11.0,30034828.0,9999969930.0,A9969930,1302603.0
60.701.190,578.0,7.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3786.0,PARANAGUA/FARIA SOBRINHO,RUA FARIA SOBRINHO300,,,CENTRO HISTORICO,83203-000,PARANAGUA,PR,2001-08-27 00:00:00,11.0,30034828.0,9999969928.0,A9969928,4118204.0
60.701.190,580.0,13.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3783.0,SAO MIGUEL DO IGUACU - PR,RUA CEU AZUL 37,,,CENTRO,85877-000,SAO MIGUEL DO IGUACU,PR,2001-08-20 00:00:00,11.0,30034828.0,9999969927.0,A9969927,4125704.0
60.701.190,582.0,85.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3826.0,JUATUBA - MG,AV. TANUS SALIBA 300,,,CENTRO,35675-000,JUATUBA,MG,2001-08-20 00:00:00,11.0,30034828.0,9999969925.0,A9969925,3136652.0
60.701.190,584.0,47.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,548.0,CURITIBA-PR,RUA JOAO NEGRAO,83,,CENTRO,80010-200,CURITIBA,PR,1967-01-09 00:00:00,11.0,30034828.0,9999969923.0,A9969923,4106902.0
60.701.190,585.0,28.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,566.0,CURITIBA/MARIANO TORRES,AV.SETE DE SETEMBRO - 2154,,,CENTRO,80060-070,CURITIBA,PR,1963-09-27 00:00:00,11.0,30034828.0,9999969922.0,A9969922,4106902.0
60.701.190,588.0,70.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3771.0,LARANJEIRAS DO SUL - PR,RUA CAPITAO ANTONIO JOAQUIM CAMARGO1133,,,CENTRO,85301-230,LARANJEIRAS DO SUL,PR,2001-08-13 00:00:00,11.0,30034828.0,9999969919.0,A9969919,4113304.0
60.701.190,591.0,76.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,611.0,BIRIGUI-SP,RUA BARAO DO RIO BRANCO 637,,,CENTRO,16200-001,BIRIGUI,SP,1943-10-07 00:00:00,11.0,30034828.0,9999969916.0,A9969916,3506508.0
60.701.190,592.0,57.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,680.0,BRAGANCA PTA./RAUL LEME,PRACA RAUL LEME 87,,,CENTRO,12900-005,BRAGANCA PAULISTA,SP,1919-10-01 00:00:00,11.0,30034828.0,9999969915.0,A9969915,3507605.0
60.701.190,594.0,19.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3796.0,PAICANDU - PR.,AV. IVAI 519,,,CENTRO,87140-000,PAICANDU,PR,2001-08-27 00:00:00,11.0,30034828.0,9999969913.0,A9969913,4117503.0
60.701.190,597.0,61.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,596.0,DRACENA-SP,AV. PRES. VARGAS 786,,,CENTRO,17900-000,DRACENA,SP,1957-06-01 00:00:00,11.0,30034828.0,9999969910.0,A9969910,3514403.0
60.701.190,599.0,23.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,552.0,IPAUCU-SP,RUA WASHINGTON LUIS 744,,,CENTRO,18950-000,IPAUSSU,SP,1956-03-01 00:00:00,11.0,30034828.0,9999969908.0,A9969908,3520905.0
60.701.190,600.0,0.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,777.0,ITAPOLIS-SP,RUA PRES. VALENTIM GENTIL 654,,,CENTRO,14900-000,ITAPOLIS,SP,1922-07-24 00:00:00,11.0,30034828.0,9999969907.0,A9969907,3522703.0
60.701.190,601.0,82.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,560.0,ITATIBA-SP,RUA FRANCISCO GLICERIO 385,,,CENTRO,13250-330,ITATIBA,SP,1950-09-09 00:00:00,11.0,30034828.0,9999969906.0,A9969906,3523404.0
60.701.190,602.0,63.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,698.0,ITUVERAVA-SP,AV. DR. SOARES DE OLIVEIRA 38,,,CENTRO,14500-000,ITUVERAVA,SP,1928-09-17 00:00:00,11.0,30034828.0,9999969905.0,A9969905,3524105.0
60.701.190,603.0,44.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,614.0,JALES-SP,RUA ONZE 2353,,,CENTRO,15700-000,JALES,SP,1958-07-19 00:00:00,11.0,30034828.0,9999969904.0,A9969904,3524808.0
60.701.190,604.0,25.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3778.0,PIEN - PR.,RUA AMAZONAS 232,,,CENTRO,83860-000,PIEN,PR,2001-08-20 00:00:00,11.0,30034828.0,9999969903.0,A9969903,4119103.0
60.701.190,605.0,6.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,658.0,JUNDIAI/VILA ARENS-SP,RUA DR. OLAVO GUIMARAES,38,,VILA ARENS,13201-760,JUNDIAI,SP,1972-06-28 00:00:00,11.0,30034828.0,9999969902.0,A9969902,3525904.0
60.701.190,606.0,97.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,612.0,LENCOIS PAULISTA-SP,RUA XV DE NOVEMBRO 490,,,CENTRO,18681-090,LENCOIS PAULISTA,SP,1946-07-01 00:00:00,11.0,30034828.0,9999969901.0,A9969901,3526803.0
60.701.190,607.0,78.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3812.0,CURITIBA/ERASTO GAERTNER,AV. PREF. ERASTO GAERTNER 567,,,BACACHERI,82510-160,CURITIBA,PR,2001-08-13 00:00:00,11.0,30034828.0,9999969900.0,A9969900,4106902.0
60.701.190,608.0,59.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,502.0,MIRASSOL-SP,PRACA DR. ANISIO JOSE MOREIRA 2038,,QUADRA 42 LOTE 11,CENTRO,15130-001,MIRASSOL,SP,1951-09-08 00:00:00,11.0,30034828.0,9999969899.0,A9969899,3530300.0
60.701.190,609.0,30.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,398.0,MONTE ALTO-SP,PCA. DR. LUIZ ZACARIAS DE LIMA 1433,,,CENTRO,15910-000,MONTE ALTO,SP,1922-08-15 00:00:00,11.0,30034828.0,9999969898.0,A9969898,3531308.0
60.701.190,610.0,73.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,583.0,MONTE APRAZIVEL-SP,RUA BRASIL 330,,,CENTRO,15150-000,MONTE APRAZIVEL,SP,1951-03-17 00:00:00,11.0,30034828.0,9999969897.0,A9969897,3531407.0
60.701.190,611.0,54.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,507.0,OLIMPIA-SP,RUA SAO JOAO 447,,,CENTRO,15400-000,OLIMPIA,SP,1922-03-20 00:00:00,11.0,30034828.0,9999969896.0,A9969896,3533908.0
60.701.190,614.0,5.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,685.0,PARAGUACU PAULISTA-SP,AV. PARAGUACU 186,,,CENTRO,19700-000,PARAGUACU PAULISTA,SP,1940-01-04 00:00:00,11.0,30034828.0,9999969893.0,A9969893,3535507.0
60.701.190,615.0,88.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,666.0,PAULINIA-SP,AV. JOSE PAULINO 1183,,,JARDIM VISTA ALEGRE,13140-182,PAULINIA,SP,1973-03-23 00:00:00,11.0,30034828.0,9999969892.0,A9969892,3536505.0
60.701.190,617.0,40.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,766.0,PIRAJU-SP,PRACA ATALIBA LEONEL 3,,,CENTRO,18800-000,PIRAJU,SP,1925-04-04 00:00:00,11.0,30034828.0,9999969890.0,A9969890,3538808.0
60.701.190,620.0,45.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,623.0,RIBEIRAO PRETO/AV.SAUDADE,AV. SAUDADE,1400,,CAMPOS ELISEOS,14085-000,RIBEIRAO PRETO,SP,1972-05-04 00:00:00,11.0,30034828.0,9999969887.0,A9969887,3543402.0
60.701.190,621.0,26.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3811.0,CURITIBA/CEASA,RODOVIA BR 116 KM 110 N. 22881,,,TATUQUARA,81690-901,CURITIBA,PR,2001-08-13 00:00:00,11.0,30034828.0,9999969886.0,A9969886,4106902.0
60.701.190,622.0,7.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,397.0,SANTA ADELIA-SP,RUA XV DE NOVEMBRO 281,,,CENTRO,15950-000,SANTA ADELIA,SP,1922-07-25 00:00:00,11.0,30034828.0,9999969885.0,A9969885,3545605.0
60.701.190,623.0,98.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,498.0,SANTA CRUZ DO RIO PARDO-SP,AVENIDA TIRADENTES 306,,,CENTRO,18900-000,SANTA CRUZ DO RIO PARDO,SP,1922-05-11 00:00:00,11.0,30034828.0,9999969884.0,A9969884,3546405.0
60.701.190,628.0,0.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3822.0,CURITIBA/SITIO CERCADO,RUA IZAAC FERREIRA DA CRUZ 3173,,,SITIO CERCADO,81900-000,CURITIBA,PR,2001-08-13 00:00:00,11.0,30034828.0,9999969879.0,A9969879,4106902.0
60.701.190,629.0,83.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3798.0,PINHAO - PR.,AV. TRIFON HANYSZ 184,,,CENTRO,85170-000,PINHAO,PR,2001-08-27 00:00:00,11.0,30034828.0,9999969878.0,A9969878,4119301.0
60.701.190,631.0,6.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,721.0,S.JOSE CAMPOS/SANTANA-SP,AV. RUI BARBOSA 2426,,,CENTRO,12212-000,SAO JOSE DOS CAMPOS,SP,1987-05-05 00:00:00,11.0,30034828.0,9999969876.0,A9969876,3549904.0
60.701.190,632.0,89.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3823.0,PRUDENTOPOLIS - PR.,RUA CEL. JOAO PEDRO MARTINS 836,,,CENTRO,84400-000,PRUDENTOPOLIS,PR,2001-08-27 00:00:00,11.0,30034828.0,9999969875.0,A9969875,4120606.0
60.701.190,633.0,60.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,483.0,SAO MANUEL-SP,RUA XV DE NOVEMBRO 311,,,CENTRO,18650-000,SAO MANUEL,SP,1943-11-25 00:00:00,11.0,30034828.0,9999969874.0,A9969874,3550100.0
60.701.190,634.0,40.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3791.0,CAPANEMA - PR.,AV. INDEPENDÊNCIA 585,,,CENTRO,85760-000,CAPANEMA,PR,2001-08-27 00:00:00,11.0,30034828.0,9999969873.0,A9969873,4104501.0
60.701.190,635.0,21.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,1572.0,SP/CERRO CORA,RUA CERRO CORA 1.777,,,VILA ROMANA,05061-350,SAO PAULO,SP,1961-10-23 00:00:00,11.0,30034828.0,9999969872.0,A9969872,3550308.0
60.701.190,636.0,2.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3781.0,PLANALTO - PR.,AV. RIO GRANDE DO SUL 1167,,,CENTRO,85750-000,PLANALTO,PR,2001-08-20 00:00:00,11.0,30034828.0,9999969871.0,A9969871,4119806.0
60.701.190,637.0,93.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3824.0,UBIRATÃ - PR.,AV. NILZA O. PEPINO 1339,,,CENTRO,85440-000,UBIRATA,PR,2001-08-27 00:00:00,11.0,30034828.0,9999969870.0,A9969870,4128005.0
60.701.190,638.0,74.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,585.0,SAO PAULO/BARRA DO TIBAGI,RUA BARRA DO TIBAGI709,,,BOM RETIRO,01128-000,SAO PAULO,SP,1958-01-02 00:00:00,11.0,30034828.0,9999969869.0,A9969869,3550308.0
60.701.190,639.0,55.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3764.0,CARAMBEI - PR.,AV. DOS PIONEIROS 2879,,,CENTRO,84145-000,CARAMBEI,PR,2001-08-13 00:00:00,11.0,30034828.0,9999969868.0,A9969868,4104659.0
60.701.190,640.0,99.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,646.0,SAO PAULO/NOVA PAULISTA,AV.PAULISTA - 680,,,BELA VISTA,01310-100,SAO PAULO,SP,1963-01-24 00:00:00,11.0,30034828.0,9999969867.0,A9969867,3550308.0
60.701.190,641.0,70.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,641.0,SP-AV. MORUMBI,AV MORUMBI 7710,,,SANTO AMARO,04703-000,SAO PAULO,SP,1972-02-21 00:00:00,11.0,30034828.0,9999969866.0,A9969866,3550308.0
60.701.190,646.0,84.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3779.0,PIRAI DO SUL - PR.,AV. 5 DE MARCO 330,,,CENTRO,84240-000,PIRAI DO SUL,PR,2001-08-20 00:00:00,11.0,30034828.0,9999969862.0,A9969862,4119400.0
60.701.190,647.0,65.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,648.0,SAO PAULO/PENHA DE FRANCA,R DR JOAO RIBEIRO,280,,PENHA DE FRANCA,03634-000,SAO PAULO,SP,1952-04-26 00:00:00,11.0,30034828.0,9999969861.0,A9969861,3550308.0
60.701.190,649.0,27.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3776.0,ORTIGUEIRA - PR.,AV. BRASIL 150,,,CENTRO,84350-000,ORTIGUEIRA,PR,2001-08-20 00:00:00,11.0,30034828.0,9999969860.0,A9969860,4117305.0
60.701.190,651.0,41.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3774.0,IBAITI - PR.,RUA PARANA 185,,,CENTRO,84900-000,IBAITI,PR,2001-08-20 00:00:00,11.0,30034828.0,9999969858.0,A9969858,4109708.0
60.701.190,653.0,3.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,525.0,SAO PAULO/TATUAPE,AV. CELSO GARCIA 3683,,,TATUAPE,03063-000,SAO PAULO,SP,1964-10-09 00:00:00,11.0,30034828.0,9999969856.0,A9969856,3550308.0
60.701.190,655.0,75.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3825.0,WENCESLAU BRAZ - PR.,RUA 7 DE SETEMBRO 80,,,CENTRO,84950-000,WENCESLAU BRAZ,PR,2001-08-27 00:00:00,11.0,30034828.0,9999969854.0,A9969854,4128500.0
60.701.190,656.0,56.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,774.0,SAO ROQUE-SP,AV. JOAO PESSOA 66,,,CENTRO,18130-290,SAO ROQUE,SP,1930-04-02 00:00:00,11.0,30034828.0,9999969853.0,A9969853,3550605.0
60.701.190,657.0,37.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,513.0,SOROCABA/CERRADO/SP,AV.GENERAL CARNEIRO - 25,,,CENTRO,18043-000,SOROCABA,SP,1927-11-21 00:00:00,11.0,30034828.0,9999969852.0,A9969852,3552205.0
60.701.190,658.0,18.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,531.0,TAQUARITINGA-SP,RUA CAMPOS SALLES 365,,,CENTRO,15900-000,TAQUARITINGA,SP,1920-05-06 00:00:00,11.0,30034828.0,9999969851.0,A9969851,3553708.0
60.701.190,663.0,85.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,275.0,CATAGUASES-MG,PRAÇA RUI BARBOSA,,,CENTRO,36770-034,CATAGUASES,MG,1975-02-21 00:00:00,11.0,30034828.0,9999969847.0,A9969847,3115300.0
60.701.190,665.0,47.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,94.0,S.GONCALO/B. ALCANTARA,RUA JOVELINO DE OLIVEIRA VIANA 62,,,ALCANTARA,24710-470,SAO GONCALO,RJ,1975-03-06 00:00:00,11.0,30034828.0,9999969845.0,A9969845,3304904.0
60.701.190,666.0,28.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,726.0,RIO/VISCONDE DE PIRAJA,RUA VISCONDE DE PIRAJA,451,,IPANEMA,22410-003,RIO DE JANEIRO,RJ,1975-06-20 00:00:00,11.0,30034828.0,9999969844.0,A9969844,3304557.0
60.701.190,669.0,70.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,246.0,PARANAVAI-PR,RUA GETULIO VARGAS 1310,,,CENTRO,87704-010,PARANAVAI,PR,1975-05-19 00:00:00,11.0,30034828.0,9999969843.0,A9969843,4118402.0
60.701.190,671.0,95.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,322.0,RIO VERDE DE GOIAS-GO,RUA RAFAEL NASCIMENTO 477,,,CENTRO,75901-290,RIO VERDE,GO,1975-05-22 00:00:00,11.0,30034828.0,9999969841.0,A9969841,5218805.0
60.701.190,674.0,38.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3793.0,CORONEL VIVIDA - PR.,AV. GENEROSO MARQUES 444,,,CENTRO,85550-000,CORONEL VIVIDA,PR,2001-08-27 00:00:00,11.0,30034828.0,9999969838.0,A9969838,4106506.0
60.701.190,676.0,8.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,869.0,GOIANIA/AV.INDEPENDENCIA,AV. INDEPENDENCIA 4139,,,CENTRO,74045-010,GOIANIA,GO,1975-07-08 00:00:00,11.0,30034828.0,9999969836.0,A9969836,5208707.0
60.701.190,677.0,80.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,676.0,POUSO ALEGRE-MG,RUA ADOLFO OLINTO 26/46,,,CENTRO,37550-000,POUSO ALEGRE,MG,1975-08-08 00:00:00,11.0,30034828.0,9999969835.0,A9969835,3152501.0
60.701.190,678.0,61.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,399.0,SAO PAULO/ITACEMA,RUA PRIMAVERA 284,,,JARDIM PAULISTA,01435-050,SAO PAULO,SP,1975-08-06 00:00:00,11.0,30034828.0,9999969834.0,A9969834,3550308.0
60.701.190,679.0,42.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,727.0,ITAPEVA-SP,PRACA ANCHIETA 68,,,CENTRO,18400-100,ITAPEVA,SP,1975-08-01 00:00:00,11.0,30034828.0,9999969833.0,A9969833,3522406.0
60.701.190,680.0,86.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,106.0,ITUIUTABA-MG,AV. ONZE 910,,,CENTRO,38300-000,ITUIUTABA,MG,1975-09-04 00:00:00,11.0,30034828.0,9999969832.0,A9969832,3134202.0
60.701.190,682.0,48.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,653.0,ARAGUARI-MG,RUA RUI BARBOSA 33/37,,,CENTRO,38440-222,ARAGUARI,MG,1975-09-05 00:00:00,11.0,30034828.0,9999969830.0,A9969830,3103504.0
60.701.190,684.0,0.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,172.0,TEOFILO OTONI-MG,RUA TEODORICO-TOURINHO 303,,,CENTRO,39800-010,TEOFILO OTONI,MG,1975-09-12 00:00:00,11.0,30034828.0,9999969829.0,A9969829,3168606.0
60.701.190,686.0,71.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,336.0,COLATINA-ES,RUA EXPEDICIONARIO ABILIO DOS SANTOS 30,,,CENTRO,29700-070,COLATINA,ES,1975-09-26 00:00:00,11.0,30034828.0,9999969827.0,A9969827,3201506.0
60.701.190,688.0,33.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,238.0,MONTES CLAROS-MG,RUA CARLOS GOMES 76,,,CENTRO,39400-042,MONTES CLAROS,MG,1975-10-17 00:00:00,11.0,30034828.0,9999969825.0,A9969825,3143302.0
60.701.190,689.0,14.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,3766.0,CHOPINZINHO - PR.,AV. XV DE NOVEMBRO,4316,,CENTRO,85560-000,CHOPINZINHO,PR,2001-08-13 00:00:00,11.0,30034828.0,9999969824.0,A9969824,4105409.0
60.701.190,690.0,58.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,741.0,SAO PAULO/BROOKLIN NOVO,AV. PE. ANTONIO JOSE DOS SANTOS 929,,,CIDADE MONCOES,04563-013,SAO PAULO,SP,1975-10-24 00:00:00,11.0,30034828.0,9999969823.0,A9969823,3550308.0
60.701.190,691.0,39.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,384.0,SAO PAULO/HORTO FLORESTAL,RUA MARIA AMALIA LOPES AZEVEDO 869,,,VILA ALBERTINA,02350-001,SAO PAULO,SP,1975-10-13 00:00:00,11.0,30034828.0,9999969822.0,A9969822,3550308.0
60.701.190,692.0,10.0,ITAÚ UNIBANCO S.A.,Banco Múltiplo,355.0,S.PAULO/VOLUNT.DA PATRIA,RUA VOLUNTARIOS DA PATRIA - 1780,,,SANTANA,02010-500,SAO PAULO,SP,1975-10-21 00:00:00,11.0,30034828.0,9999969821.0,A9969821,3550308.0
